Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),atr14,ema20,bb20dev2_upper,bb20dev2_lower,close_ratio,price_return,volume_change_ratio,bb20dev2_width,ema20_slope,rsi14,ema100,ema200,body_atr14_ratio,close_above_ema20,rsi14_overbought,rsi14_oversold,price_breaks_upper_bb20dev2,price_breaks_lower_bb20dev2,Profit
2023.09.13 08:05,34620.400000,34624.400000,34617.900000,34619.400000,146.000000,0.869048,0.087282,0.500000,-2.900000,0.615385,0.769231,-0.384615,-0.230769,5.728571,34601.038010,34615.072505,34575.947495,1.000014,0.000014,0.106061,0.001131,0.000097,66.875793,34625.235263,0.000000,0.174564,1.000000,0.000000,0.000000,1.000000,0.000000,-49.930000
2023.09.13 15:05,34623.000000,34638.600000,34619.900000,34635.200000,311.000000,0.382353,-0.808149,-10.200000,-1.800000,0.834225,0.181818,-0.165775,-0.818182,12.621429,34607.908038,34628.286607,34574.903393,0.999705,-0.000295,0.862275,0.001543,0.000145,63.875624,34615.501004,0.000000,0.966610,1.000000,0.000000,0.000000,0.000000,0.000000,-35.850000
2023.09.14 03:00,34592.700000,34593.700000,34591.000000,34591.500000,39.000000,0.152174,0.361702,1.700000,-2.000000,0.370370,0.814815,-0.629630,-0.185185,4.700000,34581.559729,34591.231060,34565.318940,1.000049,0.000049,-0.480000,0.000749,0.000057,59.246994,34609.723680,0.000000,0.255319,1.000000,0.000000,0.000000,1.000000,0.000000,-14.600000
2023.09.14 12:35,34651.400000,34657.800000,34648.800000,34650.900000,241.000000,0.561111,0.069341,1.000000,-1.500000,0.711111,0.766667,-0.288889,-0.233333,14.421429,34619.799376,34644.258412,34579.951588,1.000029,0.000029,0.052402,0.001858,0.000167,67.748247,34620.115436,0.000000,0.034671,1.000000,0.000000,0.000000,1.000000,0.000000,41.300000
2023.09.18 16:45,34626.800000,34678.700000,34600.800000,34663.700000,1042.000000,0.197531,-1.452869,-34.900000,-1.800000,0.666239,0.192555,-0.333761,-0.807445,24.021429,34631.712921,34661.617144,34588.752856,0.998993,-0.001007,-0.022514,0.002104,0.000223,59.817678,34644.075088,0.000000,1.536128,0.000000,0.000000,0.000000,0.000000,0.000000,2.990000
2023.09.19 10:25,34646.100000,34648.700000,34635.600000,34636.100000,215.000000,0.741379,1.248986,11.000000,-1.300000,0.198473,0.961832,-0.801527,-0.038168,8.807143,34614.520535,34627.108597,34594.661403,1.000318,0.000318,-0.096639,0.000937,0.000107,70.754813,34623.480660,0.000000,1.135442,1.000000,1.000000,0.000000,1.000000,0.000000,-16.210000
2023.09.19 20:50,34450.800000,34458.300000,34415.500000,34415.500000,515.000000,0.379310,1.816555,34.800000,-1.700000,0.175234,1.000000,-0.824766,0.000000,19.157143,34376.614259,34417.236498,34303.333502,1.001011,0.001011,0.377005,0.003313,0.000239,64.069911,34477.961697,0.000000,1.842655,1.000000,0.000000,0.000000,1.000000,0.000000,79.090000
2023.09.21 16:40,34186.400000,34238.900000,34182.400000,34219.400000,986.000000,0.826201,-1.032917,-32.500000,-1.900000,0.929204,0.345133,-0.070796,-0.654867,31.464286,34255.400497,34294.744515,34198.115485,0.999050,-0.000950,-0.155822,0.002821,0.000056,41.132637,34310.510659,0.000000,1.048808,0.000000,0.000000,0.000000,0.000000,1.000000,33.880000
2023.09.22 22:20,34118.200000,34137.200000,34109.700000,34124.100000,658.000000,0.194444,-0.185854,-6.400000,-1.700000,0.690909,0.476364,-0.309091,-0.523636,34.435714,34046.496448,34101.735881,33949.814119,0.999812,-0.000188,-0.114401,0.004462,0.000515,65.547310,34077.832778,0.000000,0.171334,1.000000,0.000000,0.000000,1.000000,0.000000,-34.240000
2023.09.25 04:35,34024.500000,34024.500000,34013.000000,34015.600000,183.000000,0.565217,1.013793,8.400000,-3.200000,0.000000,0.773913,-1.000000,-0.226087,8.285714,34005.961011,34026.598924,33973.531076,1.000247,0.000247,0.365672,0.001561,0.000088,57.042485,34029.284181,0.000000,1.074138,1.000000,0.000000,0.000000,0.000000,0.000000,3.220000
2023.09.25 18:55,33955.000000,33962.900000,33941.900000,33943.900000,495.000000,0.515050,0.296503,10.600000,-1.300000,0.376190,0.904762,-0.623810,-0.095238,35.750000,33891.668068,33972.091701,33770.088299,1.000312,0.000312,-0.156729,0.005960,0.000390,59.955155,33923.606182,0.000000,0.310490,1.000000,0.000000,0.000000,0.000000,0.000000,-24.870000
2023.09.26 07:10,33905.300000,33907.700000,33904.300000,33905.600000,87.000000,0.407407,0.110360,0.700000,-2.600000,0.705882,0.617647,-0.294118,-0.382353,6.342857,33898.574141,33912.049146,33871.670854,1.000021,0.000021,-0.130000,0.001191,0.000048,53.365850,33930.071959,0.000000,0.047297,1.000000,0.000000,0.000000,0.000000,0.000000,-49.770000
2023.09.26 11:25,33898.200000,33911.200000,33894.600000,33896.100000,405.000000,0.410256,0.126789,3.100000,-1.800000,0.783133,0.909639,-0.216867,-0.090361,24.450000,33848.715492,33895.849401,33770.440599,1.000091,0.000091,-0.028777,0.003705,0.000277,63.659740,33888.222633,0.000000,0.085890,1.000000,0.000000,0.000000,1.000000,0.000000,-37.800000
2023.09.26 23:20,33663.000000,33668.500000,33659.500000,33660.400000,153.000000,0.512821,0.035321,1.100000,-3.200000,0.611111,0.900000,-0.388889,-0.100000,31.142857,33625.438553,33666.740394,33556.979606,1.000033,0.000033,-0.328947,0.003264,0.000273,57.262864,33701.054273,0.000000,0.083486,1.000000,0.000000,0.000000,0.000000,0.000000,7.160000
2023.09.27 21:45,33575.500000,33579.500000,33535.500000,33559.000000,876.000000,0.956522,0.495524,17.000000,-1.800000,0.090909,0.465909,-0.909091,-0.534091,34.307143,33420.342085,33518.226719,33270.963281,1.000507,0.000507,-0.014623,0.007399,0.000780,71.748254,33536.691855,0.000000,0.480949,1.000000,1.000000,0.000000,1.000000,0.000000,-23.620000
2023.09.28 08:10,33552.200000,33564.600000,33549.600000,33563.600000,101.000000,0.761682,-1.123625,-12.400000,-3.000000,0.826667,0.066667,-0.173333,-0.933333,11.035714,33535.265981,33562.270283,33495.499717,0.999631,-0.000369,-0.398810,0.001991,0.000144,64.139788,33556.506334,0.000000,1.033010,1.000000,0.000000,0.000000,0.000000,0.000000,-44.100000
2023.09.28 13:05,33588.800000,33596.300000,33576.300000,33578.800000,335.000000,0.733333,0.396147,9.400000,-1.900000,0.375000,0.875000,-0.625000,-0.125000,23.728571,33519.559278,33566.590042,33451.099958,1.000280,0.000280,0.070288,0.003445,0.000342,65.547447,33540.644711,0.000000,0.421433,1.000000,0.000000,0.000000,1.000000,0.000000,-15.400000
2023.09.28 22:35,33695.100000,33746.300000,33693.100000,33742.300000,634.000000,0.581818,-1.496817,-48.700000,-1.700000,0.962406,0.075188,-0.037594,-0.924812,32.535714,33674.880380,33735.393401,33586.286599,0.998557,-0.001443,0.273092,0.004428,0.000419,65.139925,33638.376592,0.000000,1.450714,1.000000,0.000000,0.000000,0.000000,0.000000,36.600000
2023.10.02 10:00,33686.300000,33691.800000,33677.300000,33682.400000,209.000000,0.857143,0.358765,4.400000,-1.700000,0.379310,0.648276,-0.620690,-0.351724,12.264286,33653.641838,33682.209837,33606.580163,1.000131,0.000131,0.236686,0.002247,0.000160,66.551606,33658.742655,0.000000,0.317997,1.000000,0.000000,0.000000,1.000000,0.000000,-49.910000
2023.10.02 21:20,33366.400000,33423.300000,33357.800000,33416.800000,795.000000,0.807018,-1.615148,-52.400000,-1.800000,0.868702,0.099237,-0.131298,-0.900763,32.442857,33332.110787,33399.509768,33213.630232,0.998432,-0.001568,-0.107744,0.005577,0.000436,65.605840,33410.998303,0.000000,1.553501,1.000000,0.000000,0.000000,0.000000,0.000000,9.890000
2023.10.03 17:00,33364.000000,33374.500000,33348.500000,33359.000000,858.000000,0.372917,0.085515,3.500000,-1.700000,0.403846,0.596154,-0.596154,-0.403846,40.928571,33303.520768,33355.745209,33215.474791,1.000105,0.000105,-0.258427,0.004212,0.000433,62.646754,33357.817428,0.000000,0.122164,1.000000,0.000000,0.000000,1.000000,0.000000,-48.580000
2023.10.04 07:50,32941.900000,32944.900000,32930.400000,32938.400000,178.000000,0.888889,0.200477,3.000000,-3.200000,0.206897,0.448276,-0.793103,-0.551724,14.964286,32911.533451,32949.481810,32863.568190,1.000091,0.000091,-0.037838,0.002610,0.000220,59.801770,32960.526163,0.000000,0.233890,1.000000,0.000000,0.000000,0.000000,0.000000,-49.470000
2023.10.04 10:55,32926.600000,32936.600000,32920.600000,32927.600000,429.000000,0.200000,-0.062710,-2.000000,-1.800000,0.625000,0.562500,-0.375000,-0.437500,31.892857,32877.049018,32914.154537,32809.665463,0.999939,-0.000061,-0.196629,0.003178,0.000338,62.120517,32920.687806,0.000000,0.031355,1.000000,0.000000,0.000000,1.000000,0.000000,23.860000
2023.10.04 19:10,33077.700000,33089.700000,33064.200000,33071.200000,759.000000,0.816279,0.177083,8.500000,-1.900000,0.470588,0.725490,-0.529412,-0.274510,48.000000,33010.862498,33112.500645,32849.099355,1.000257,0.000257,-0.042875,0.007979,0.000502,59.852870,32992.268573,0.000000,0.135417,1.000000,0.000000,0.000000,0.000000,0.000000,-23.700000
2023.10.04 22:30,33085.400000,33108.400000,33078.400000,33099.400000,733.000000,0.285714,-0.383453,-14.500000,-1.800000,0.766667,0.300000,-0.233333,-0.700000,37.814286,33012.937804,33082.035600,32891.044400,0.999562,-0.000438,-0.044329,0.005785,0.000566,68.752655,33005.396683,0.000000,0.370230,1.000000,0.000000,0.000000,1.000000,0.000000,-17.010000
2023.10.05 13:45,33057.900000,33060.900000,33048.400000,33055.800000,219.000000,0.309524,0.153522,2.600000,-1.600000,0.240000,0.408000,-0.760000,-0.592000,16.935714,33020.643777,33049.028291,32960.491709,1.000079,0.000079,-0.286645,0.002681,0.000210,63.849568,33048.296548,0.000000,0.123998,1.000000,0.000000,0.000000,1.000000,0.000000,-25.540000
2023.10.05 20:50,33098.500000,33121.000000,33098.000000,33110.000000,649.000000,0.870370,-0.306102,-11.000000,-1.600000,0.978261,0.478261,-0.021739,-0.521739,35.935714,33015.203661,33084.405645,32928.364355,0.999668,-0.000332,-0.022590,0.004726,0.000557,67.298881,33025.635377,0.000000,0.320016,1.000000,0.000000,0.000000,1.000000,0.000000,12.140000
2023.10.09 08:50,33215.100000,33221.600000,33212.600000,33218.100000,144.000000,0.300000,-0.299658,-2.500000,-3.100000,0.722222,0.388889,-0.277778,-0.611111,8.342857,33203.482026,33222.497519,33173.922481,0.999925,-0.000075,-0.052632,0.001463,0.000096,64.455293,33226.463945,0.000000,0.359589,1.000000,0.000000,0.000000,0.000000,0.000000,-49.830000
2023.10.09 12:05,33262.800000,33263.300000,33241.800000,33249.900000,389.000000,0.454545,0.596933,13.900000,-1.900000,0.023256,0.623256,-0.976744,-0.376744,23.285714,33200.108005,33250.109241,33115.050759,1.000418,0.000418,0.031830,0.004068,0.000308,67.740036,33210.138033,0.000000,0.553988,1.000000,0.000000,0.000000,1.000000,0.000000,14.550000
2023.10.10 10:20,33647.400000,33650.900000,33629.900000,33632.400000,565.000000,0.588235,0.932531,15.500000,-1.900000,0.166667,0.880952,-0.833333,-0.119048,16.621429,33610.421313,33636.743750,33575.446250,1.000461,0.000461,-0.078303,0.001824,0.000171,60.653456,33602.436435,0.000000,0.902450,1.000000,0.000000,0.000000,1.000000,0.000000,-12.870000
2023.10.10 16:40,33636.400000,33670.400000,33624.400000,33658.900000,1757.000000,0.783217,-0.878576,-21.500000,-1.900000,0.739130,0.250000,-0.260870,-0.750000,24.471429,33673.069015,33713.754139,33614.715861,0.999361,-0.000639,-0.048212,0.002941,0.000081,46.485235,33651.484556,0.000000,0.919440,0.000000,0.000000,0.000000,0.000000,0.000000,67.730000
2023.10.11 03:15,33751.300000,33752.300000,33746.600000,33748.500000,123.000000,0.666667,0.508251,3.300000,-2.600000,0.175439,0.666667,-0.824561,-0.333333,6.492857,33741.509209,33750.830927,33728.829073,1.000098,0.000098,-0.133803,0.000652,0.000057,55.520223,33746.168758,0.000000,0.431243,1.000000,0.000000,0.000000,1.000000,0.000000,-49.680000
2023.10.11 10:35,33779.200000,33785.700000,33771.700000,33772.700000,431.000000,0.030000,0.454152,7.500000,-1.800000,0.464286,0.928571,-0.535714,-0.071429,16.514286,33745.470530,33767.792210,33709.377790,1.000222,0.000222,0.164865,0.001731,0.000172,70.699012,33742.325329,0.000000,0.393599,1.000000,1.000000,0.000000,1.000000,0.000000,8.200000
2023.10.12 07:10,33874.100000,33874.100000,33870.100000,33870.600000,51.000000,0.347826,0.775623,4.000000,-2.000000,0.000000,0.875000,-1.000000,-0.125000,5.157143,33860.988173,33870.015661,33846.574339,1.000118,0.000118,0.133333,0.000692,0.000064,63.644697,33833.434949,0.000000,0.678670,1.000000,0.000000,0.000000,1.000000,0.000000,39.140000
2023.10.12 19:35,33805.900000,33820.300000,33802.900000,33815.300000,667.000000,0.700000,-0.274873,-8.900000,-1.400000,0.827586,0.287356,-0.172414,-0.712644,32.378571,33761.341374,33822.153012,33669.156988,0.999737,-0.000263,-0.091281,0.004532,0.000396,62.571688,33814.213087,0.000000,0.290315,1.000000,0.000000,0.000000,0.000000,0.000000,-34.510000
2023.10.12 22:25,33626.100000,33645.500000,33621.100000,33641.500000,818.000000,0.424658,-0.414547,-14.900000,-1.700000,0.795082,0.163934,-0.204918,-0.836066,35.942857,33589.575315,33653.293059,33446.096941,0.999557,-0.000443,-0.060850,0.006168,0.000294,60.375705,33707.457615,0.000000,0.428458,1.000000,0.000000,0.000000,0.000000,0.000000,6.980000
2023.10.16 01:20,33733.700000,33734.100000,33729.400000,33733.400000,89.000000,0.160000,0.057925,1.300000,-2.700000,0.085106,0.148936,-0.914894,-0.851064,22.442857,33659.697574,33716.400293,33587.269707,1.000039,0.000039,-0.212389,0.003836,0.000474,64.938528,33674.243926,0.000000,0.013367,1.000000,0.000000,0.000000,1.000000,0.000000,44.520000
2023.10.17 09:05,33948.900000,33961.000000,33946.400000,33955.300000,237.000000,0.390244,-0.845638,-6.300000,-1.400000,0.828767,0.390411,-0.171233,-0.609589,7.450000,33940.623001,33950.918707,33923.751293,0.999814,-0.000186,0.302198,0.000800,0.000087,64.185064,33955.464824,0.000000,0.859060,1.000000,0.000000,0.000000,0.000000,0.000000,-47.690000
2023.10.18 05:15,33957.700000,33964.700000,33955.700000,33964.200000,234.000000,0.583333,-0.434333,-6.000000,-3.200000,0.777778,0.055556,-0.222222,-0.944444,13.814286,33932.823793,33957.799720,33889.510280,0.999823,-0.000177,-0.103448,0.002012,0.000225,66.145256,33945.089130,0.000000,0.470527,1.000000,0.000000,0.000000,0.000000,0.000000,-43.930000
2023.10.18 15:20,33953.300000,33957.800000,33935.400000,33935.900000,326.000000,0.320513,1.054714,17.900000,-1.900000,0.200893,0.977679,-0.799107,-0.022321,16.971429,33915.107726,33941.604154,33865.805846,1.000527,0.000527,0.048232,0.002235,0.000145,58.509058,33936.126632,0.000000,1.025253,1.000000,0.000000,0.000000,1.000000,0.000000,-49.630000
2023.10.19 07:55,33625.200000,33625.700000,33613.200000,33621.400000,115.000000,0.618182,0.403846,3.300000,-3.000000,0.040000,0.344000,-0.960000,-0.656000,8.171429,33612.768516,33627.149506,33582.360494,1.000098,0.000098,-0.206897,0.001332,0.000069,55.685766,33662.486869,0.000000,0.465035,1.000000,0.000000,0.000000,0.000000,0.000000,-49.780000
2023.10.19 13:10,33649.500000,33658.500000,33643.500000,33644.000000,359.000000,0.062069,0.355588,7.000000,-1.900000,0.600000,0.966667,-0.400000,-0.033333,19.685714,33604.183523,33643.901757,33543.228243,1.000208,0.000208,-0.055263,0.002996,0.000253,65.988192,33618.571674,0.000000,0.279390,1.000000,0.000000,0.000000,1.000000,0.000000,-26.680000
2023.10.19 19:15,33714.700000,33739.200000,33699.200000,33712.700000,1288.000000,0.606667,0.009614,0.500000,-1.900000,0.612500,0.662500,-0.387500,-0.337500,52.007143,33639.135909,33741.318052,33462.581948,1.000015,0.000015,-0.074047,0.008286,0.000645,62.319662,33631.307728,0.000000,0.038456,1.000000,0.000000,0.000000,0.000000,0.000000,-14.830000
2023.10.20 11:05,33376.500000,33378.500000,33341.500000,33375.000000,539.000000,0.594595,0.072879,2.000000,-1.900000,0.054054,0.094595,-0.945946,-0.905405,27.442857,33346.867183,33378.464838,33291.045162,1.000060,0.000060,0.244804,0.002622,0.000220,57.884643,33382.428751,0.000000,0.054659,1.000000,0.000000,0.000000,0.000000,0.000000,-34.390000
2023.10.20 16:45,33365.500000,33408.500000,33335.500000,33357.000000,1229.000000,0.789116,0.329025,10.000000,-1.800000,0.589041,0.705479,-0.410959,-0.294521,30.392857,33335.791714,33382.240794,33266.019206,1.000300,0.000300,-0.043580,0.003486,0.000317,54.634582,33349.595091,0.000000,0.279671,1.000000,0.000000,0.000000,0.000000,0.000000,-25.430000
2023.10.23 02:05,33185.400000,33188.200000,33183.300000,33185.800000,44.000000,0.917355,-0.087814,-1.400000,-2.300000,0.571429,0.489796,-0.428571,-0.510204,15.942857,33161.611057,33215.506424,33068.723576,0.999958,-0.000042,0.073171,0.004426,0.000132,57.410955,33222.842971,0.000000,0.025090,1.000000,0.000000,0.000000,0.000000,0.000000,-49.390000
2023.10.23 14:55,32983.900000,32988.400000,32981.400000,32983.800000,260.000000,0.833333,0.061748,1.100000,-1.500000,0.642857,0.657143,-0.357143,-0.342857,17.814286,32963.075791,32990.057922,32911.282078,1.000033,0.000033,-0.336735,0.002390,0.000177,56.091642,33049.452901,0.000000,0.005613,1.000000,0.000000,0.000000,0.000000,0.000000,-45.920000
2023.10.24 05:45,33010.600000,33011.600000,33001.600000,33003.100000,296.000000,0.666667,0.624672,8.500000,-3.200000,0.100000,0.850000,-0.900000,-0.150000,13.607143,32979.137825,33015.473744,32925.876256,1.000258,0.000258,-0.124260,0.002717,0.000165,62.686814,33007.383345,0.000000,0.551181,1.000000,0.000000,0.000000,0.000000,0.000000,-47.560000
2023.10.24 21:45,33177.900000,33180.900000,33142.300000,33156.300000,756.000000,0.114706,0.745347,22.600000,-1.600000,0.077720,0.637306,-0.922280,-0.362694,30.321429,33097.102160,33155.912835,33002.117165,1.000682,0.000682,-0.106383,0.004647,0.000404,68.215110,33095.689907,0.000000,0.712367,1.000000,0.000000,0.000000,1.000000,0.000000,-12.310000
2023.10.25 18:25,33203.400000,33236.400000,33195.400000,33229.400000,991.000000,0.533333,-0.517362,-26.500000,-1.800000,0.804878,0.170732,-0.195122,-0.829268,51.221429,33130.160209,33223.437873,32951.572127,0.999203,-0.000797,0.181168,0.008206,0.000607,67.619371,33160.463200,0.000000,0.507600,1.000000,0.000000,0.000000,0.000000,0.000000,-19.730000
2023.10.26 15:45,32998.600000,33003.600000,32979.600000,32985.100000,636.000000,0.246575,0.503080,14.000000,-1.800000,0.208333,0.770833,-0.791667,-0.229167,27.828571,32924.693920,32970.843435,32838.936565,1.000424,0.000424,-0.149733,0.004006,0.000371,70.217369,32943.173329,0.000000,0.485113,1.000000,1.000000,0.000000,1.000000,0.000000,-7.310000
2023.10.26 21:45,32935.600000,32965.100000,32922.100000,32941.600000,890.000000,0.162500,-0.138714,-5.500000,-1.800000,0.686047,0.546512,-0.313953,-0.453488,39.650000,32876.402665,32951.483636,32753.996364,0.999833,-0.000167,-0.072917,0.006007,0.000454,63.809465,32911.385561,0.000000,0.151324,1.000000,0.000000,0.000000,0.000000,0.000000,-20.200000
2023.10.27 02:15,32880.000000,32882.000000,32874.900000,32879.800000,87.000000,0.266667,-0.062957,-0.800000,-2.700000,0.281690,0.309859,-0.718310,-0.690141,12.707143,32857.106575,32892.201646,32802.368354,0.999976,-0.000024,0.000000,0.002734,0.000157,60.229660,32883.975806,0.000000,0.015739,1.000000,0.000000,0.000000,0.000000,0.000000,-42.100000
2023.10.27 15:45,32783.500000,32785.500000,32765.500000,32783.500000,373.000000,0.655172,0.051737,1.000000,-1.800000,0.100000,0.100000,-0.900000,-0.900000,19.328571,32757.342157,32805.718839,32668.971161,1.000031,0.000031,-0.124413,0.004175,0.000199,56.252817,32820.669362,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-31.030000
2023.10.30 01:20,32465.300000,32471.300000,32454.300000,32460.800000,167.000000,0.894737,0.174626,3.500000,-3.200000,0.352941,0.617647,-0.647059,-0.382353,20.042857,32409.357485,32458.897353,32329.272647,1.000108,0.000108,0.077419,0.004000,0.000342,63.303647,32532.781454,0.000000,0.224519,1.000000,0.000000,0.000000,1.000000,0.000000,176.110000
2023.10.31 09:45,32913.900000,32924.900000,32912.900000,32914.400000,189.000000,0.784946,0.000000,0.000000,-1.300000,0.916667,0.875000,-0.083333,-0.125000,12.007143,32881.311400,32903.087859,32847.752141,1.000000,0.000000,0.294521,0.001683,0.000198,67.623485,32882.829319,0.000000,0.041642,1.000000,0.000000,0.000000,1.000000,0.000000,126.080000
2023.11.01 05:45,32998.100000,33001.100000,32994.100000,32996.600000,180.000000,0.661017,0.086207,1.000000,-2.900000,0.428571,0.642857,-0.571429,-0.357143,11.600000,32977.543765,32995.662216,32948.507784,1.000030,0.000030,0.077844,0.001430,0.000141,61.963538,32980.302591,0.000000,0.129310,1.000000,0.000000,0.000000,1.000000,0.000000,-45.130000
2023.11.01 21:45,33108.000000,33174.000000,33063.500000,33168.000000,1407.000000,0.403226,-1.336413,-62.000000,-1.800000,0.597285,0.054299,-0.402715,-0.945701,46.392857,33133.982873,33186.077141,33056.432859,0.998131,-0.001869,0.018827,0.003913,0.000355,57.288856,33092.157806,0.000000,1.293303,0.000000,0.000000,0.000000,0.000000,0.000000,90.510000
2023.11.06 16:45,34102.600000,34120.600000,34082.600000,34117.600000,1134.000000,0.681818,-0.733705,-16.000000,-1.800000,0.473684,0.078947,-0.526316,-0.921053,21.807143,34098.046297,34125.456272,34058.163728,0.999531,-0.000469,-0.074286,0.001974,0.000229,56.626600,34095.887499,0.000000,0.687848,1.000000,0.000000,0.000000,0.000000,0.000000,-30.560000
2023.11.07 10:25,34045.100000,34058.100000,34045.100000,34050.900000,225.000000,0.684466,-0.503712,-6.300000,-1.300000,1.000000,0.553846,0.000000,-0.446154,12.507143,34016.861421,34037.652831,33986.837169,0.999815,-0.000185,-0.301242,0.001494,0.000185,74.656575,34026.896615,0.000000,0.463735,1.000000,1.000000,0.000000,1.000000,0.000000,-49.240000
2023.11.07 15:20,34046.600000,34046.600000,34034.100000,34041.100000,214.000000,0.556962,0.413793,6.000000,-1.300000,0.000000,0.440000,-1.000000,-0.560000,14.500000,34017.748331,34041.770610,33977.419390,1.000176,0.000176,-0.176923,0.001892,0.000179,61.651800,34022.300664,0.000000,0.379310,1.000000,0.000000,0.000000,1.000000,0.000000,59.420000
2023.11.09 03:45,34114.100000,34117.100000,34111.200000,34117.100000,158.000000,0.842767,-0.221286,-1.500000,-2.900000,0.508475,0.000000,-0.491525,-1.000000,6.778571,34089.529653,34104.171823,34068.138177,0.999956,-0.000044,-0.244019,0.001057,0.000125,75.858580,34095.682792,0.000000,0.442571,1.000000,1.000000,0.000000,1.000000,0.000000,-49.870000
2023.11.10 14:40,33987.300000,33990.300000,33971.700000,33975.200000,309.000000,0.536585,0.831291,12.600000,-1.500000,0.161290,0.811828,-0.838710,-0.188172,15.157143,33939.321149,33971.487563,33890.202437,1.000371,0.000371,-0.246341,0.002395,0.000202,66.263141,33942.512955,0.000000,0.798303,1.000000,0.000000,0.000000,1.000000,0.000000,-2.930000
2023.11.13 08:35,34186.500000,34191.300000,34183.300000,34185.200000,117.000000,0.089744,0.267232,1.800000,-2.300000,0.600000,0.762500,-0.400000,-0.237500,6.735714,34171.251750,34183.841199,34151.908801,1.000053,0.000053,0.125000,0.000934,0.000087,66.163429,34174.061375,0.000000,0.193001,1.000000,0.000000,0.000000,1.000000,0.000000,81.860000
2023.11.14 22:00,34884.900000,34889.900000,34873.400000,34873.900000,440.000000,0.838710,0.583756,11.500000,-1.200000,0.303030,0.969697,-0.696970,-0.030303,19.700000,34827.554404,34868.091730,34769.848270,1.000330,0.000330,0.045131,0.002821,0.000251,68.744200,34716.721054,0.000000,0.558376,1.000000,0.000000,0.000000,1.000000,0.000000,-36.260000
2023.11.15 04:50,34882.700000,34886.100000,34877.300000,34879.300000,149.000000,0.400000,0.508854,3.900000,-2.200000,0.386364,0.772727,-0.613636,-0.227273,7.664286,34860.938719,34876.604526,34838.185474,1.000112,0.000112,0.173228,0.001102,0.000107,67.404474,34823.107003,0.000000,0.443616,1.000000,0.000000,0.000000,1.000000,0.000000,-11.160000
2023.11.15 13:05,34918.800000,34925.800000,34914.300000,34924.200000,201.000000,0.260870,-0.426298,-4.400000,-1.300000,0.608696,0.139130,-0.391304,-0.860870,10.321429,34907.690516,34932.217994,34865.762006,0.999874,-0.000126,0.135593,0.001904,0.000109,60.468818,34888.734139,0.000000,0.523183,1.000000,0.000000,0.000000,0.000000,0.000000,-20.070000
2023.11.16 07:10,34948.200000,34948.200000,34934.000000,34937.000000,163.000000,0.418182,1.720482,10.200000,-3.200000,0.000000,0.788732,-1.000000,-0.211268,5.928571,34924.118480,34936.127721,34907.692279,1.000292,0.000292,-0.234742,0.000814,0.000080,65.928669,34936.249377,0.000000,1.889157,1.000000,0.000000,0.000000,1.000000,0.000000,-27.270000
2023.11.16 16:10,34921.500000,34930.400000,34915.000000,34923.900000,385.000000,0.983108,-0.070050,-1.400000,-1.700000,0.577922,0.422078,-0.422078,-0.577922,19.985714,34924.688158,34953.331241,34868.478759,0.999960,-0.000040,-0.184322,0.002430,0.000081,48.816317,34942.405755,0.000000,0.120086,0.000000,0.000000,0.000000,0.000000,0.000000,8.850000
2023.11.17 10:40,35036.500000,35044.800000,35022.800000,35044.800000,279.000000,0.943343,-0.526804,-7.300000,-1.500000,0.377273,0.000000,-0.622727,-1.000000,13.857143,34986.606654,35016.459174,34943.200826,0.999792,-0.000208,-0.151976,0.002094,0.000264,81.868045,34972.627261,0.000000,0.598969,1.000000,1.000000,0.000000,1.000000,0.000000,-5.280000
2023.11.17 20:55,34974.000000,34974.500000,34964.500000,34972.500000,418.000000,0.266667,0.064725,1.000000,-1.400000,0.050000,0.200000,-0.950000,-0.800000,15.450000,34939.383034,34969.686271,34901.803729,1.000029,0.000029,-0.032407,0.001943,0.000203,65.653131,34964.984189,0.000000,0.097087,1.000000,0.000000,0.000000,1.000000,0.000000,-44.100000
2023.11.20 10:15,34951.600000,34952.100000,34932.600000,34939.600000,298.000000,0.036364,1.258993,12.500000,-1.300000,0.025641,0.641026,-0.974359,-0.358974,9.928571,34921.906170,34934.197567,34901.322433,1.000358,0.000358,0.038328,0.000941,0.000109,64.680477,34931.590283,0.000000,1.208633,1.000000,0.000000,0.000000,1.000000,0.000000,-20.840000
2023.11.20 16:20,34945.900000,34965.100000,34943.500000,34963.600000,287.000000,0.538462,-1.490930,-18.200000,-1.500000,0.888889,0.069444,-0.111111,-0.930556,12.207143,34934.648269,34955.899490,34893.180510,0.999479,-0.000521,0.055147,0.001795,0.000167,69.251534,34938.714408,0.000000,1.449971,1.000000,0.000000,0.000000,0.000000,0.000000,182.090000
2023.11.22 10:05,35133.600000,35139.600000,35122.200000,35124.600000,450.000000,0.541667,1.350254,9.500000,-1.400000,0.344828,0.862069,-0.655172,-0.137931,7.035714,35115.276761,35125.068595,35099.371405,1.000270,0.000270,1.571429,0.000732,0.000074,60.877169,35110.464132,0.000000,1.279188,1.000000,0.000000,0.000000,1.000000,0.000000,-37.140000
